show_id,title,type,platform,primary_genre,genres,director,cast,country,language,release_year,date_added,rating,duration,duration_minutes,num_seasons,num_episodes,imdb_rating,rotten_tomatoes_score,imdb_votes,budget_million_usd,production_company,awards_won,hours_watched_million,description,year_added,month_added,content_age,rating_group,log_imdb_votes,log_budget,type_encoded,platform_encoded,primary_genre_encoded,country_encoded,language_encoded,rating_group_encoded
s14415,Eclipse,Movie,Peacock,Drama,Drama,Quentin Villeneuve,"Angelina Jolie, Margot Robbie, Idris Elba",United States,English,2021,2022-06-16,PG-13,97 min,97.0,0.0,0.0,6.3,64,86763,13.9,Marvel Studios,0,202,"As an old friend returning unfolds, detective discovers a family conspiracy.",2022,6,1,Teen,11.370947068073527,2.7013612129514133,0,9,7,23,2,3
s14416,Beyond Reality,Movie,Paramount+,Crime,"Crime, Mystery, Musical",Unknown,"Meryl Streep, Javier Bardem, Dwayne Johnson, Masami Nagasawa, Zendaya",United States,English,2026,2026-04-03,PG-13,91 min,91.0,0.0,0.0,7.2,81,1719,5.6,20th Century Studios,1,0,"As a mysterious disappearance unfolds, doctor discovers a family conspiracy.",2026,4,0,Teen,7.450079569807499,1.8870696490323797,0,8,5,23,2,3
s14417,Emily in Paris,TV Show,Hulu,Sci-Fi,"Sci-Fi, Talk Show",Unknown,"Dwayne Johnson, Will Smith, Timothée Chalamet, Scarlett Johansson, Alia Bhatt",India,Hindi,2018,2020-12-21,TV-MA,8 Seasons,0.0,8.0,64.0,7.8,99,39045,14.9,Warner Bros,8,28,"When teacher discovers they can travel through time, reality begins to shift.",2020,12,2,Adult,10.572495717242747,2.766319109226186,1,5,16,9,6,0
s14418,In the Heart of Winter,Movie,JioCinema,Documentary,"Documentary, Animation, Mystery",James Joon-ho,"Ayaka Miyoshi, Ryan Reynolds, Scarlett Johansson, Kim Soo-hyun",India,Hindi,2000,2001-03-03,R,80 min,80.0,0.0,0.0,7.0,69,2023,6.0,Sony Pictures,1,4,The true story of a shocking revelation and the people who lived it.,2001,3,1,Adult,7.6128310304073565,1.9459101490553132,0,6,6,9,6,0
s14422,Between Lines,Movie,Apple TV+,Thriller,"Thriller, Animation",Kathryn del Toro,"Will Smith, Paul Mescal, Aamir Khan, Gong Yoo",Australia,English,2003,2003-12-18,PG-13,96 min,96.0,0.0,0.0,6.7,66,15113,12.3,Lucasfilm,0,29,A series of strange events leads doctor into a deadly game.,2003,12,0,Teen,9.623376745580666,2.5877640352277083,0,1,19,1,2,3
s14425,A Distant Memory,Movie,Apple TV+,Action,"Action, Adventure",Anurag Spielberg,"Daniel Craig, Tilda Swinton, Margot Robbie",Germany,German,2018,2018-03-14,R,83 min,83.0,0.0,0.0,6.8,84,1700,32.2,Walt Disney Pictures,0,1,mother must stop a shadowy organization before discovering who he truly is.,2018,3,0,Adult,7.438971592395862,3.502549875922443,0,1,0,8,4,0
s14427,The White Lotus: Revenge,TV Show,Amazon Prime Video,Reality TV,"Reality TV, Kids",Unknown,"Timothée Chalamet, Ken Watanabe, Javier Bardem, Aamir Khan, Ranveer Singh",China,Mandarin,2025,2026-05-12,Not Rated,2 Seasons,0.0,2.0,24.0,3.8,31,2627,14.9,Netflix Studios,0,1,"When journalist loses everything, they embark on a journey to find redemption.",2026,5,1,Adult,7.873978379604501,2.766319109226186,1,0,14,4,11,0
s14429,When the Stars Fall,Movie,Peacock,Thriller,Thriller,Unknown,"Gong Yoo, Masami Nagasawa, Pedro Pascal, Robert De Niro, Sakura Ando",United States,English,2016,2021-09-15,PG,106 min,106.0,0.0,0.0,7.8,68,1703,10.6,Ghibli,3,0,A teacher uncovers a dark secret about government.,2021,9,5,Family,7.440733707389261,2.451005098112319,0,9,19,23,2,1
s14430,Between Lines,Movie,Disney+,Comedy,"Comedy, Adventure",Quentin Waititi,"Jun Ji-hyun, Robert De Niro, Idris Elba",United States,English,2021,2022-04-14,PG-13,111 min,111.0,0.0,0.0,6.3,67,21024,11.3,Warner Bros,0,34,A scientist accidentally a mysterious disappearance and hilarity ensues.,2022,4,1,Teen,9.953467484841148,2.509599262378372,0,3,4,23,2,3
s14432,The Sandman,TV Show,Peacock,Mystery,Mystery,Unknown,"Leonardo DiCaprio, Scarlett Johansson, Kim Soo-hyun",United States,English,2019,2022-12-26,TV-Y,3 Seasons,0.0,3.0,18.0,6.8,67,64945,14.9,Focus Features,1,108,A scientist must confront his past while trying to save those he loves.,2022,12,3,Kids,11.081311434367002,2.766319109226186,1,9,13,23,2,2
s14433,A Silent Echo,Movie,Amazon Prime Video,Thriller,"Thriller, Crime, Horror",Greta Zhao,"Jun Ji-hyun, Javier Bardem, Kareena Kapoor",United States,English,1982,1983-11-20,PG-13,102 min,102.0,0.0,0.0,8.0,85,369,2.0,Ghibli,0,0,"When soldier witnesses a crime, they become the target of a ruthless crime lord.",1983,11,1,Teen,5.91350300563827,1.0986122886681096,0,0,19,23,2,3
s14436,A Fragile Heart,Movie,HBO Max,Documentary,"Documentary, Romance",Unknown,"Masami Nagasawa, Idris Elba, Angelina Jolie",United States,English,2020,2025-12-11,PG,105 min,105.0,0.0,0.0,5.0,50,4938,1.4,Blumhouse,0,11,An investigation into unsolved disappearance that shook the world.,2025,12,5,Family,8.504918160540624,0.8754687373538999,0,4,6,23,2,1
s14438,Between Two Worlds,Movie,Apple TV+,Action,Action,Barry Joon-ho,"Cate Blanchett, Park Seo-joon",United States,English,2021,2022-01-15,Not Rated,106 min,106.0,0.0,0.0,7.7,77,9405,17.0,Lionsgate,0,15,A former spy is pulled back into action when a shocking revelation.,2022,1,1,Adult,9.149103062504993,2.8903717578961645,0,1,0,23,2,0
s14439,Between Lines,Movie,Peacock,Comedy,Comedy,Christopher del Toro,"Oscar Isaac, Aamir Khan, Kim Soo-hyun, Idris Elba, Gong Yoo",United States,English,2014,2015-11-14,R,94 min,94.0,0.0,0.0,7.7,87,4661,10.5,T-Series,0,2,A artist accidentally a mysterious disappearance and hilarity ensues.,2015,11,1,Adult,8.447199819595703,2.4423470353692043,0,9,4,23,2,0
s14441,Emily in Paris: Return,TV Show,Hulu,Thriller,Thriller,Unknown,"Song Kang-ho, Leonardo DiCaprio, Robert De Niro, Paul Mescal, Margot Robbie",Nigeria,English,2021,2021-08-12,TV-14,2 Seasons,0.0,2.0,32.0,7.1,68,1752,14.9,Amazon MGM Studios,0,3,"When soldier witnesses a crime, they become the target of a ruthless crime lord.",2021,8,0,Teen,7.469083884921234,2.766319109226186,1,5,19,15,2,3
s14442,The Last Light,Movie,Netflix,Animation,Animation,Guillermo Peele,"Viola Davis, Robert De Niro, IU",United States,English,2003,2004-08-21,R,81 min,81.0,0.0,0.0,5.2,60,98,42.4,Excel Entertainment,0,0,"When musician loses everything, they embark on a journey to find redemption.",2004,8,1,Adult,4.59511985013459,3.770459441106359,0,7,2,23,2,0
s14443,The Night Agent: Origins,TV Show,Amazon Prime Video,Thriller,"Thriller, Anime, Kids",Unknown,"Jenna Ortega, Tilda Swinton, Denzel Washington, Ken Watanabe",United States,English,2021,2021-09-26,TV-Y7,3 Seasons,0.0,3.0,18.0,7.4,72,4117,14.9,Yash Raj Films,0,8,"When doctor witnesses a crime, they become the target of a ruthless crime lord.",2021,9,0,Kids,8.323122887587735,2.766319109226186,1,0,19,23,2,2
s14444,The Lincoln Lawyer,TV Show,Disney+,Documentary,"Documentary, Game Show",Unknown,"Deepika Padukone, Ayaka Miyoshi, Jennifer Lawrence",United States,English,1996,2001-02-04,TV-14,2 Seasons,0.0,2.0,20.0,7.7,83,29460,14.9,Working Title Films,1,32,An investigation into political scandal that shook the world.,2001,2,5,Teen,10.290822633771823,2.766319109226186,1,3,6,23,2,3
s14446,Midnight,Movie,Netflix,Horror,"Horror, Action, Documentary",Unknown,"Javier Bardem, Jennifer Lawrence",China,Mandarin,2004,2004-06-09,PG,92 min,92.0,0.0,0.0,7.1,70,551,161.4,Pixar,0,0,A cult stalks the residents of a small town.,2004,6,0,Family,6.313548046277095,5.090062427727577,0,7,10,4,11,1
s14448,Black Mirror,TV Show,Paramount+,Comedy,Comedy,Steven Cuarón,"Masami Nagasawa, Tilda Swinton",United States,English,2026,2026-07-02,Not Rated,3 Seasons,0.0,3.0,30.0,7.9,82,4559,14.9,20th Century Studios,3,7,journalist must navigate the chaos of suburban life.,2026,7,0,Adult,8.425077902508432,2.766319109226186,1,8,4,23,2,0
s14450,In the Shadow of Giants,Movie,Paramount+,Romance,Romance,Steven Tarantino,"Vicky Kaushal, IU, Jenna Ortega",United States,English,2022,2022-07-14,PG,110 min,110.0,0.0,0.0,7.6,72,19269,22.4,Yash Raj Films,2,34,Two strangers meet in remote island and their lives are forever changed.,2022,7,0,Family,9.866304761408411,3.152736022363656,0,8,15,23,2,1
s14451,Dark,TV Show,Disney+,Drama,"Drama, Anime",Cate Joon-ho,"Park Seo-joon, Cate Blanchett, Ken Watanabe, IU",Italy,Italian,2019,2019-02-07,TV-14,1 Season,0.0,1.0,10.0,6.7,72,515,14.9,Sony Pictures,0,0,"When detective loses everything, they embark on a journey to find redemption.",2019,2,0,Teen,6.246106765481563,2.766319109226186,1,3,7,12,8,3
s14452,The Lincoln Lawyer,TV Show,Hulu,Crime,Crime,Unknown,"Lupita Nyong'o, Daniel Craig, Idris Elba, Zendaya, Tilda Swinton",Japan,Japanese,2023,2024-07-04,TV-G,7 Seasons,0.0,7.0,70.0,5.5,55,22243,14.9,Bad Robot,0,29,A soldier must confront his past while risking everything.,2024,7,1,Kids,10.009827588307454,2.766319109226186,1,5,5,13,9,2
s14453,The Lincoln Lawyer,TV Show,HBO Max,Comedy,Comedy,Alfonso Gerwig,"Marion Cotillard, Park Seo-joon, Idris Elba",United States,English,2013,2014-09-17,TV-MA,3 Seasons,0.0,3.0,18.0,6.6,78,21318,14.9,Studio Ghibli,0,44,detective must navigate the chaos of parenthood.,2014,9,1,Adult,9.967353972864542,2.766319109226186,1,4,4,23,2,0
s14455,Echoes,Movie,Hulu,Action,"Action, Fantasy",Unknown,"Ranveer Singh, Cate Blanchett, Idris Elba, Will Smith, Paul Mescal",Spain,Spanish,2000,2001-08-03,R,40 min,40.0,0.0,0.0,8.2,79,1279,17.0,Pixar,8,1,artist must stop a shadowy organization before discovering who he truly is.,2001,8,1,Adult,7.154615356913663,2.8903717578961645,0,5,0,18,13,0
s14456,A Silent Echo,Movie,Amazon Prime Video,Sci-Fi,"Sci-Fi, Comedy",Martin Villeneuve,"Shah Rukh Khan, Viola Davis, Jun Ji-hyun",Canada,English,1997,1997-05-09,Not Rated,85 min,85.0,0.0,0.0,5.1,41,37337,73.4,Netflix Studios,0,53,"In the year 2042, humanity faces invasion from the deep ocean.",1997,5,0,Adult,10.527766853797273,4.309455941839047,0,0,16,3,2,0
s14457,The Cartographer,Movie,HBO Max,Romance,"Romance, Action",Alfonso Kurosawa,"Nicole Kidman, Sakura Ando, Gong Yoo, Ken Watanabe, Vicky Kaushal",United States,English,2025,2026-01-08,Not Rated,78 min,78.0,0.0,0.0,7.1,74,153601,10.6,CJ Entertainment,0,164,Two strangers meet in remote island and their lives are forever changed.,2026,1,1,Adult,11.942120120444272,2.451005098112319,0,4,15,23,2,0
s14458,The Last Whisper,Movie,Apple TV+,Drama,"Drama, Romance",Sofia Chan-wook,"Zendaya, Aamir Khan, Meryl Streep",Argentina,Spanish,2017,2018-04-26,PG-13,95 min,95.0,0.0,0.0,7.8,63,1989,10.8,Focus Features,2,4,A journalist must confront family secrets while discovering who he truly is.,2018,4,1,Teen,7.595889917718538,2.468099531471619,0,1,7,0,13,3
s14459,The Last Journey,Movie,Netflix,Drama,"Drama, War, Animation",Gina Cameron,"Park Seo-joon, Jenna Ortega, Ayaka Miyoshi, Alia Bhatt, Jun Ji-hyun",India,Hindi,1988,1989-04-24,PG,65 min,65.0,0.0,0.0,7.2,73,1099,8.6,Netflix Studios,0,2,"As an old friend returning unfolds, scientist discovers a family conspiracy.",1989,4,1,Family,7.003065458786462,2.2617630984737906,0,7,7,9,6,1
s14460,A Distant Memory,Movie,HBO Max,Action,"Action, Fantasy",Lars Kore-eda,"Kareena Kapoor, Antonio Banderas, Ryan Reynolds, Noah Schnapp, Tilda Swinton",South Korea,Korean,1992,1994-06-08,R,98 min,98.0,0.0,0.0,4.9,55,70606,41.1,Sony Pictures,0,163,"After a mysterious disappearance, musician seeks revenge against the very government he served.",1994,6,2,Adult,11.164884568707926,3.7400477406883357,0,4,0,17,10,0
s14461,In the Name of Love,Movie,Amazon Prime Video,Crime,Crime,Alfonso Tarantino,"Ranveer Singh, Park Seo-joon",United States,English,2010,2013-07-06,PG-13,140 min,140.0,0.0,0.0,6.9,69,9630,13.6,Studio Ghibli,1,6,A doctor must confront personal demons while discovering who he truly is.,2013,7,3,Teen,9.172742341560864,2.681021528714291,0,0,5,23,2,3
s14463,The Hunter,Movie,Disney+,Comedy,"Comedy, Musical",Bong Hirani,"Jun Ji-hyun, Viola Davis",United States,English,1987,1990-12-13,PG-13,119 min,119.0,0.0,0.0,6.4,56,1303,15.6,Lionsgate,0,1,"When detective meets a rival, their lives turn upside down.",1990,12,3,Teen,7.1731917424865985,2.8094026953624973,0,3,4,23,2,3
s14465,A Fragile Heart,Movie,Paramount+,Romance,"Romance, Drama, War",Greta Kashyap,"Cate Blanchett, Emma Thompson, Ryan Reynolds, Idris Elba",United States,English,1984,1984-02-28,PG-13,107 min,107.0,0.0,0.0,6.2,69,33056,6.9,Walt Disney Pictures,0,77,Two strangers meet in mansion and their lives are forever changed.,1984,2,0,Teen,10.405988623155887,2.066862759472976,0,8,15,23,2,3
s14468,The Last of Us,TV Show,JioCinema,Animation,"Animation, Talk Show",Zoya Hirani,"Park Seo-joon, Viola Davis, Meryl Streep",India,Hindi,2018,2018-05-06,TV-14,1 Season,0.0,1.0,12.0,5.3,50,1080,14.9,Warner Bros,0,2,"As an old friend returning unfolds, detective discovers a hidden truth.",2018,5,0,Teen,6.985641817639208,2.766319109226186,1,6,2,9,6,3
s14470,The Oracle,Movie,Paramount+,Thriller,"Thriller, Comedy, Mystery",Anurag DuVernay,"Angelina Jolie, Meryl Streep, Nicole Kidman",India,Hindi,2019,2021-09-09,Not Rated,80 min,80.0,0.0,0.0,3.7,42,242733,3.0,Ghibli,0,296,"When soldier witnesses a crime, they become the target of a ruthless crime lord.",2021,9,2,Adult,12.399721472549803,1.3862943611198906,0,8,19,9,6,0
s14475,In the Name of Love,Movie,Apple TV+,Comedy,"Comedy, Action",Alejandro Coppola,"Florence Pugh, Masami Nagasawa, Hiroyuki Sanada",United Kingdom,English,2009,2010-11-05,G,75 min,75.0,0.0,0.0,6.7,67,44001,4.7,DreamWorks,0,68,"When journalist meets a rival, their lives turn upside down.",2010,11,1,Kids,10.691990366412826,1.7404661748405044,0,1,4,22,2,2
s14476,In the Depths of Night,Movie,Apple TV+,Thriller,"Thriller, War",Rajkumar Waititi,"Antonio Banderas, Cate Blanchett, Leonardo DiCaprio, Emma Thompson, Hiroyuki Sanada",United States,English,2023,2023-12-13,PG-13,125 min,125.0,0.0,0.0,7.1,64,3875,2.6,T-Series,0,7,A soldier uncovers a dark secret about government.,2023,12,0,Teen,8.262558973010657,1.2809338454620645,0,1,19,23,2,3
s14477,A Quiet Place,Movie,HBO Max,Thriller,Thriller,Gina Kore-eda,"Pedro Pascal, Lupita Nyong'o, Oscar Isaac, Gong Yoo, Daniel Craig",India,Hindi,2023,2023-01-12,PG-13,52 min,52.0,0.0,0.0,5.0,39,6739,9.6,Focus Features,0,15,"When mother witnesses a crime, they become the target of the very government he served.",2023,1,0,Teen,8.815815203906352,2.3608540011180215,0,4,19,9,6,3
s14478,Eclipse,Movie,HBO Max,Action,"Action, Documentary",Gina Chan-wook,"Dwayne Johnson, Antonio Banderas, Ayaka Miyoshi, Cate Blanchett",Argentina,Spanish,1981,1981-09-08,PG-13,116 min,116.0,0.0,0.0,7.7,83,850568,33.5,Warner Bros,0,1085,A former cop is pulled back into action when a deadly accident.,1981,9,0,Teen,13.65366081627509,3.5409593240373143,0,4,0,0,13,3
s14479,The Recruit,TV Show,Apple TV+,Drama,"Drama, Kids",Unknown,"Pedro Pascal, Léa Seydoux, Vicky Kaushal",Israel,Hebrew,2011,2011-08-22,TV-G,1 Season,0.0,1.0,6.0,7.1,69,23411,14.9,MRC,0,9,"As an old friend returning unfolds, soldier discovers a hidden truth.",2011,8,0,Kids,10.06100399041111,2.766319109226186,1,1,7,11,5,2
s14480,The Astronaut,Movie,Amazon Prime Video,Sci-Fi,Sci-Fi,Guillermo Cuarón,"Tom Hanks, Penélope Cruz, Song Kang-ho, Ryan Reynolds",Mexico,Spanish,1983,1984-04-24,Not Rated,76 min,76.0,0.0,0.0,5.4,62,265523,16.7,Legendary Pictures,0,381,A breakthrough in AI leads to unforeseen consequences.,1984,4,1,Adult,12.489460511058931,2.8735646395797834,0,0,16,14,13,0
s14481,The Pilgrim,Movie,JioCinema,Thriller,Thriller,Greta del Toro,"Kim Soo-hyun, Ayaka Miyoshi, Tom Hanks",United States,English,2001,2002-08-27,PG-13,127 min,127.0,0.0,0.0,4.0,34,8523,50.7,Working Title Films,0,17,"When doctor witnesses a crime, they become the target of a shadowy organization.",2002,8,1,Teen,9.050640993218508,3.9454577815143836,0,6,19,23,2,3
s14482,The Last Dance,Movie,Disney+,Comedy,Comedy,Rajkumar Scorsese,"Ranbir Kapoor, Florence Pugh, Penélope Cruz, Denzel Washington, Amitabh Bachchan",United States,English,2020,2021-10-04,R,117 min,117.0,0.0,0.0,7.2,79,7699,6.2,Apple Studios,0,5,soldier must navigate the chaos of corporate America.,2021,10,1,Adult,8.948975607841776,1.9740810260220096,0,3,4,23,2,0
s14483,Eclipse,Movie,HBO Max,Drama,Drama,Unknown,"Amitabh Bachchan, Ken Watanabe",Germany,German,1990,1990-03-27,Not Rated,88 min,88.0,0.0,0.0,7.9,70,30639,16.6,Dharma Productions,5,39,A mother must confront his past while trying to save those he loves.,1990,3,0,Adult,10.330061623854528,2.8678989020441064,0,4,7,8,4,0
s14484,Only Murders,TV Show,Disney+,Animation,Animation,Unknown,"Nicole Kidman, Kareena Kapoor, IU, Idris Elba",Japan,Japanese,2002,2002-07-23,TV-MA,5 Seasons,0.0,5.0,110.0,7.3,86,3724,14.9,Excel Entertainment,0,1,A criminal must confront his past while risking everything.,2002,7,0,Adult,8.22282213081366,2.766319109226186,1,3,2,13,9,0
s14486,A Dark Mirror,Movie,Amazon Prime Video,Sci-Fi,"Sci-Fi, Comedy",James Cuarón,"Robert De Niro, Dwayne Johnson, Ranbir Kapoor, Angelina Jolie, Brad Pitt",United States,English,2017,2017-01-16,PG-13,100 min,100.0,0.0,0.0,8.1,72,12053,29.6,Blumhouse,0,23,A breakthrough in genetic engineering leads to unforeseen consequences.,2017,1,0,Teen,9.39715183404299,3.4210000089583352,0,0,16,23,2,3
s14488,When Night Comes,Movie,HBO Max,Romance,"Romance, Mystery",Ryan Nolan,"Will Smith, Florence Pugh, Emma Thompson, Jenna Ortega, Javier Bardem",United States,English,2023,2026-07-22,PG-13,153 min,153.0,0.0,0.0,6.6,57,407,18.9,Lucasfilm,0,0,Two strangers meet in small town and their lives are forever changed.,2026,7,3,Teen,6.0112671744041615,2.990719731730447,0,4,15,23,2,3
s14489,Reacher: Return,TV Show,Amazon Prime Video,Reality TV,Reality TV,Unknown,"Park Seo-joon, Penélope Cruz, Robert De Niro, Viola Davis",India,Hindi,2015,2015-03-28,TV-Y,1 Season,0.0,1.0,6.0,6.7,65,321838,14.9,MAPPA,2,242,"When mother loses everything, they embark on a journey to uncover the truth.",2015,3,0,Kids,12.681806699484863,2.766319109226186,1,0,14,9,6,2
s14493,The Lincoln Lawyer: Legacy,TV Show,Amazon Prime Video,Mystery,"Mystery, Reality TV",Unknown,"Zendaya, Millie Bobby Brown, Emma Thompson, Antonio Banderas",United States,English,2023,2025-07-07,TV-G,2 Seasons,0.0,2.0,12.0,6.7,71,50287,14.9,Walt Disney Pictures,0,70,A scientist must confront his past while trying to save those he loves.,2025,7,2,Kids,10.825521759037349,2.766319109226186,1,0,13,23,2,2
s14494,House of Cards,TV Show,Amazon Prime Video,Talk Show,"Talk Show, Reality TV",Unknown,"Brad Pitt, Zendaya, Margot Robbie, Song Kang-ho",Spain,Spanish,2016,2017-11-17,TV-MA,1 Season,0.0,1.0,12.0,5.3,55,82371,14.9,Apple Studios,0,87,"As a shocking revelation unfolds, criminal discovers a hidden truth.",2017,11,1,Adult,11.319000852325239,2.766319109226186,1,0,18,18,13,0
s14495,When Night Comes,Movie,Amazon Prime Video,Comedy,"Comedy, Romance",Taika Fincher,"Margot Robbie, Jenna Ortega",Spain,Spanish,2001,2001-02-07,R,99 min,99.0,0.0,0.0,9.0,77,7951,4.5,Focus Features,5,14,soldier must navigate the chaos of suburban life.,2001,2,0,Adult,8.98117874833641,1.7047480922384253,0,0,4,18,13,0
s14497,A Distant Memory,Movie,Disney+,Drama,Drama,Anurag Hirani,"Kim Soo-hyun, Millie Bobby Brown, Song Kang-ho",India,Hindi,2025,2026-02-06,PG-13,132 min,132.0,0.0,0.0,6.7,58,3498,7.1,Apple Studios,0,5,A doctor must confront impossible odds while risking everything.,2026,2,1,Teen,8.160232492367689,2.0918640616783932,0,3,7,9,6,3
s14500,The Sandman,TV Show,Amazon Prime Video,Sci-Fi,Sci-Fi,Unknown,"Marion Cotillard, Masami Nagasawa",United Kingdom,English,2013,2016-12-06,TV-PG,4 Seasons,0.0,4.0,48.0,7.3,75,689,14.9,Skydance Media,0,1,"In the year 2150, humanity faces extinction from a parallel dimension.",2016,12,3,Family,6.536691597591305,2.766319109226186,1,0,16,22,2,1
s14501,Between Two Worlds,Movie,Hulu,Drama,"Drama, Fantasy",Christopher Waititi,"Jennifer Lawrence, Ken Watanabe",Germany,German,2023,2023-11-10,R,134 min,134.0,0.0,0.0,6.8,69,32058,40.8,Blumhouse,0,78,A scientist must confront impossible odds while discovering who he truly is.,2023,11,0,Adult,10.375333234161172,3.7328963395307104,0,5,7,8,4,0
s14503,Vertigo,Movie,Hulu,Thriller,Thriller,Chloé Cuarón,"Denzel Washington, Deepika Padukone, Tom Hanks, Timothée Chalamet, Nicole Kidman",United States,English,2019,2020-03-08,R,142 min,142.0,0.0,0.0,6.5,82,14004,40.6,MRC,0,13,A journalist uncovers a dark secret about government.,2020,3,1,Adult,9.54716968769421,3.728100167267218,0,5,19,23,2,0
s14504,When the Stars Fall,Movie,Peacock,Romance,"Romance, Musical, Sci-Fi",Bong DuVernay,"Léa Seydoux, Ryan Reynolds, Aamir Khan, Amitabh Bachchan, Deepika Padukone",United States,English,2021,2021-09-18,R,101 min,101.0,0.0,0.0,5.1,67,110061,8.9,DreamWorks,0,34,"A journalist falls for an old friend, but their worlds couldn't be more different.",2021,9,0,Adult,11.608799122354876,2.2925347571405443,0,9,15,23,2,0
s14508,The Last Whisper,Movie,Apple TV+,Sci-Fi,"Sci-Fi, Musical",Alejandro Waititi,"Idris Elba, Margot Robbie, Hiroyuki Sanada, Kim Soo-hyun",United States,English,2016,2021-06-15,PG-13,112 min,112.0,0.0,0.0,8.7,85,59796,3.5,Apple Studios,0,107,"When journalist discovers they can bend reality, reality begins to shift.",2021,6,5,Teen,10.998710771456226,1.5040773967762742,0,1,16,23,2,3
